url,registration_number,registration_status,registration_date,public_title,scientific_title,applicant,study_leader,applicant_institution,approved,primary_sponsor,source_funding,study_type,study_objective,study_ailment,study_ailment_code,intervention,study_design,study_stage,recruitment_status,inclusion_criteria,exclusion_criteria,study_time_from,study_time_to,sample_size,outcomes,collecting_samples,time_sharing
https://www.chictr.org.cn/showproj.html?proj=298981,ChiCTR2500114120,,2025/12/08,Ⅳ胶原酶介导的正常皮肤分裂与间接免疫荧光检测大疱性类天疱疮相关抗体的研究,,,,中国人民解放军陆军军医大学第一附属医院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=274926,ChiCTR2500114119,,2025/12/08,气胸的临床特征分析,,,,四川大学华西医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299044,ChiCTR2500114118,,2025/12/08,泽布替尼联合奥妥珠单抗和低剂量苯达莫司汀一线治疗高危（FLIPI-2≥3）滤泡性淋巴瘤患者的前瞻性、单臂、多中心临床研究,,,,新疆维吾尔自治区人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=294530,ChiCTR2500114117,,2025/12/08,营养补充联合运动干预对脑卒中伴肌少症疗效的随机对照临床实验,,,,南方医科大学珠江医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=295906,ChiCTR2500114116,,2025/12/08,评估生物组装高分子脱敏剂对牙本质敏感疗效的随机、对照临床试验,,,,首都医科大学附属北京口腔医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299471,ChiCTR2500114115,,2025/12/08,S100A9表达水平与各型心肌损伤严重程度及临床预后的关联：一项观察性队列研究,,,,山东第一医科大学第二附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=280387,ChiCTR2500114114,,2025/12/08,755nm皮秒激光诱导真皮胶原重塑的疗效及机制研究,,,,中国医学科学院整形外科医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292450,ChiCTR2500114113,,2025/12/08,泰吉利定与舒芬太尼在胃肠内镜检查中的安全性和有效性的比较评价：一项单中心、随机对照试验,,,,襄阳市中心医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299601,ChiCTR2500114112,,2025/12/08,骶神经磁刺激联合俞募配穴针刺治疗脊髓损伤后神经源性膀胱的尿动力学评价与临床疗效分析,,,,青海省人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=284437,ChiCTR2500114111,,2025/12/08,基于AI辅助决策的生态瞬时评估在肺移植患者术后肺康复中的应用研究,,,,浙江大学医学院附属第一医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299441,ChiCTR2500114110,,2025/12/08,酮洛芬凝胶贴膏治疗肩周炎的临床研究：一项随机对照临床试验,,,,山西医科大学第二医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298752,ChiCTR2500114109,,2025/12/08,基于环节色块的手术室标本链式管理系统的构建及应用,,,,浙江省人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=287643,ChiCTR2500114108,,2025/12/08,基于 Super-score 模型的动态预警方案对 CCU 患者急性心力衰竭转化风险的影响研究,,,,山西省汾阳医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297327,ChiCTR2500114107,,2025/12/08,强化音频-触觉-表现技术（ATP）在视障学生口腔卫生宣教中的作用研究,,,,四川大学华西口腔医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292291,ChiCTR2500114106,,2025/12/08,SHR-A1811联合QL1706一线治疗局部晚期或转移性HER2蛋白过表达NSCLC疗效和安全性的II期临床研究,,,,上海市肺科医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=279489,ChiCTR2500114105,,2025/12/08,预测术后散光在角膜缘松解术矫正白内障患者散光中的应用,,,,四川省医学科学院•四川省人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297106,ChiCTR2500114104,,2025/12/08,克利加巴林与加巴喷丁治疗难治性慢性咳嗽的疗效与安全性比较：随机对照试验,,,,同济大学附属同济医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296375,ChiCTR2500114103,,2025/12/08,泰吉利定用于妇科腹腔镜术后恶心呕吐预防的前瞻性临床研究,,,,河南大学淮河医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=283639,ChiCTR2500114102,,2025/12/08,肛门内碘伏消毒法在预防急性白血病患者肛周感染的效果评价研究,,,,浙江大学医学院附属第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299611,ChiCTR2500114101,,2025/12/08,基于PI-RADS评分的前列腺穿刺活检模式临床价值的前瞻性队列临床研究,,,,南方医科大学深圳医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=287057,ChiCTR2500114100,,2025/12/08,PCOS患者TYG指数与OI结局的关系探索及机器学习的预测建模,,,,绵阳市中心医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292086,ChiCTR2500114099,,2025/12/08,维奈克拉联合阿扎胞苷的维持方案用于成人初治急性髓系白血病（非APL）标准诱导巩固化疗缓解后维持治疗的前瞻性、单臂、多中心临床研究,,,,绵阳市中心医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=295111,ChiCTR2500114098,,2025/12/08,基于fNIRS的运动模拟游戏对获得性脑损伤偏瘫患者上肢功能与执行功能的协同康复机制研究,,,,中国康复研究中心,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297189,ChiCTR2500114097,,2025/12/08,经Ommaya囊鞘内注射塞替派联合贝伐珠单抗治疗实体瘤脑膜转移——一项多中心、单臂II期临床研究,,,,康复大学青岛中心医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=288997,ChiCTR2500114096,,2025/12/08,中国与韩国印尼等国家大学生的TMD亚型分布：关于口腔行为、焦虑、抑郁的跨国研究,,,,四川大学华西口腔医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=271682,ChiCTR2500114095,,2025/12/08,像差调控弱视治疗仪临床安全性研究,,,,四川大学华西医院眼科,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292991,ChiCTR2500114094,,2025/12/08,乳腺癌患者内分泌治疗居家药学服务与科普宣教融合的实践与效果研究,,,,惠州市第三人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297329,ChiCTR2500114093,,2025/12/08,基于晨尿中 PCA3、PSA 基因表达检测（荧光 PCR 法）对疑似前列腺癌人群的诊断价值探索,,,,首都医科大学附属北京世纪坛医院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=294965,ChiCTR2500114092,,2025/12/08,固定剂量复合制剂（FDC）与单方组合方案治疗初治肺结核的随机对照研究,,,,首都医科大学附属北京胸科医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=281154,ChiCTR2500114091,,2025/12/08,环泊酚与丙泊酚对老年骨科患者麻醉诱导期血流动力学（CI/SVR）的影响：一项随机对照研究,,,,中国科学技术大学附属第一医院(安徽省立医院),,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297899,ChiCTR2500114090,,2025/12/08,瑞马唑仑镇静下抑制支气管镜检查反应所需的富马酸奥赛利定ED50和ED95：一项序贯剂量探索研究,,,,贵州医科大学附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298811,ChiCTR2500114089,,2025/12/08,声学音频刺激治疗耳鸣的随机对照研究,,,,上海市杨浦区中心医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298189,ChiCTR2500114088,,2025/12/08,基于卷积神经网络分析PLT-F通道散点图自动识别假性血小板减少症（PTCP）的回顾性研究,,,,上海长海医院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=281297,ChiCTR2500114087,,2025/12/08,布比卡因脂质体用于前臂远端周围神经阻滞对手外伤患者神经阻滞后反跳痛及术后康复的影响,,,,南昌大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292355,ChiCTR2500114086,,2025/12/08,一项评价前房注射尼克酰胺治疗角膜内皮失代偿患者的安全性及有效性的单中心、开放标签、单臂、探索性临床研究,,,,山东第一医科大学附属青岛眼科医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299233,ChiCTR2500114085,,2025/12/08,穴位电刺激治疗慢性失眠的临床随机对照多中心研究,,,,宁波大学附属康宁医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299351,ChiCTR2500114084,,2025/12/08,正颌外科用新型中线定位尺的设计制作及其初步临床应用,,,,北京大学口腔医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298539,ChiCTR2500114083,,2025/12/08,不同运动方式对肥胖女性血管弹性及内皮祖细胞炎症影响研究,,,,北京体育大学,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292804,ChiCTR2500114082,,2025/12/08,体外压力评估与盆底压力评估在健康女性与压力性尿失禁患者中的相关性研究,,,,中国医学科学院北京协和医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=291096,ChiCTR2500114081,,2025/12/08,术前使用右美托咪定鼻喷剂对全麻乳腺手术患者围术期焦虑和术后恢复质量的影响,,,,潍坊市人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298953,ChiCTR2500114080,,2025/12/08,口腔卟啉单胞菌与老年下肢骨折患者术后谵妄之间的关系：炎症的中介作用,,,,河北省人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299421,ChiCTR2500114079,,2025/12/08,铁死亡在免疫介导坏死性肌病发病机制中的作用研究,,,,中日友好医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298793,ChiCTR2500114078,,2025/12/08,随机、开放、单剂量、两制剂、两序列、两周期、双交叉对照设计，评价餐后状态下单次口服受试制剂乌帕替尼缓释片与参比制剂乌帕替尼缓释片（商品名：RINVOQ®/瑞福®）在中国健康受试者中的生物等效性正式试验,,,,树兰（杭州）医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296977,ChiCTR2500114077,,2025/12/08,基于非靶向血清代谢组学研究血流限制低阻力训练对肌少性骨关节炎影响,,,,上海浦东新区公利医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=272915,ChiCTR2500114076,,2025/12/08,实施科学视角下慢阻肺急性加重期早期肺康复干预方案的构建与应用,,,,海南医科大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296031,ChiCTR2500114075,,2025/12/08,泰吉利定在宫腔镜手术患者术后镇痛中的应用——一项前瞻性、随机、双盲、对照研究,,,,安徽理工大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299159,ChiCTR2500114074,,2025/12/08,Effect of Listening to Quran versus Verbal Communication on Respiratory Suctioning-Induced Pain and Agitation among Intubated Patients: A Randomized Controlled Trial,,,,University of Baghdad,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=291471,ChiCTR2500114073,,2025/12/08,基于脑成像的不同时序下针刺联合 rTMS 治疗脑卒中后上肢功能障碍的机制与参数优化研究,,,,四川省人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298647,ChiCTR2500114072,,2025/12/08,艾帕洛利托沃瑞利单抗联合白蛋白紫杉醇+洛铂新辅助治疗Ⅱ-Ⅲ期三阴性乳腺癌有效性和安全性的前瞻性、多中心、单臂研究,,,,中国人民解放军陆军军医大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298591,ChiCTR2500114071,,2025/12/08,AST-3424用于免疫治疗进展的AKR1C3高表达晚期肝癌的IIb期研究,,,,南京天印山医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292343,ChiCTR2500114070,,2025/12/08,难治性自身免疫性溶血性贫血CAR-T细胞治疗研究,,,,上海交通大学医学院附属上海儿童医学中心,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298367,ChiCTR2500114069,,2025/12/08,基于支气管舒张效应：艾司氯胺酮与瑞芬太尼分别复合丙泊酚用于无痛纤维支气管镜检查的随机对照研究,,,,贵州医科大学附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299016,ChiCTR2500114068,,2025/12/08,一项评估三种联合方案治疗难治性晚期尤文肉瘤的单中心、前瞻性、开放标签的II期临床研究,,,,上海市第六人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299279,ChiCTR2500114067,,2025/12/08,右美托咪定与氯丙嗪缓解 ICU 高活动型谵妄的临床效果对比： 一项单中心、前瞻性、双盲、随机对照试验,,,,复旦大学附属华山医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298037,ChiCTR2500114066,,2025/12/08,使用肿瘤手术切除组织研究肝癌免疫治疗新策略,,,,重庆大学附属三峡医院（重庆三峡中心医院）,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299529,ChiCTR2500114064,,2025/12/08,不同BMI的青春期前矮身材患儿应用聚乙二醇重组人生长激素治疗的疗效及安全性分析,,,,天津医科大学第二医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298781,ChiCTR2500114063,,2025/12/08,基于QoR-15评分的瑞⻢唑仑与丙泊酚对全麻患者术后恢复质量的对⽐研究,,,,浙江大学医学院附属妇产科医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=295857,ChiCTR2500114062,,2025/12/08,不同模式间歇经皮电刺激颏舌肌对 OSA 治疗作用的再评价,,,,武汉大学人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299641,ChiCTR2500114061,,2025/12/08,评估人工智能多学科诊疗（AI-MDT）模式对多发性骨髓瘤合并骨髓瘤骨病患者的诊疗一致性、临床结局的影响：一项多中心回顾性研究,,,,浙江大学医学院附属第一医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299549,ChiCTR2500114060,,2025/12/07,初产妇角色适应潜变量轨迹及其对妊娠特异性心理障碍的预测效应：一项纵向研究,,,,河北省人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296996,ChiCTR2500114059,,2025/12/05,一项减低剂量地西他滨（DEC）联合维奈克拉（VEN）治疗新诊断的中高危骨髓增生异常综合征（HR-MDS）患者的前瞻性、多中心单臂临床研究,,,,中国医学科学院血液病医院（中国医学科学院血液学研究所）,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=293100,ChiCTR2500114058,,2025/12/05,基于HAPA理论的老年脑卒中患者内在能力干预方案构建及应用,,,,华北理工大学,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298777,ChiCTR2500114057,,2025/12/05,瑞马唑仑与丙泊酚监测麻醉用于经导管主动脉瓣置换术有效性及安全性比较,,,,北部战区总医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296569,ChiCTR2500114056,,2025/12/05,完全植入式输液港穿刺痛管理中冰敷法的再评价：基于不同时长干预的研究结果报告研究,,,,中国人民解放军空军军医大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=290159,ChiCTR2500114055,,2025/12/05,英玖毅瑭茶对2型糖尿病患者血糖的影响及作用机制初步探讨,,,,南通大学附属东台医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292620,ChiCTR2500114054,,2025/12/05,艾帕洛利托沃瑞利单抗联合TACE新辅助治疗伴高复发风险的可切除肝细胞癌疗效和安全性的单中心、单臂探索性研究,,,,山东大学齐鲁医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298657,ChiCTR2500114053,,2025/12/05,通过多维度认知客观评估观察认知-运动交互训练对于脑卒中后认知功能障碍的康复效果影响：随机对照研究设计方案,,,,福建中医药大学附属康复医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=290373,ChiCTR2500114052,,2025/12/05,基于AI辅助教育软件对老年头颈癌患者的影响,,,,中国医学科学院肿瘤医院深圳医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296779,ChiCTR2500114051,,2025/12/05,基于机器学习的实习护生共情疲劳最优预测模型筛选及验证,,,,汕头大学医学院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298978,ChiCTR2500114050,,2025/12/05,临床药师主导的吸入制剂精细化治疗管理对慢性阻塞性肺疾病患者吸入技术、用药依从性及临床结局影响的前瞻性队列研究,,,,丰都县人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298607,ChiCTR2500114049,,2025/12/05,老年患者轻度失禁相关性皮炎皮肤保护剂的临床效果评价,,,,上海市浦东新区公利医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=293969,ChiCTR2500114048,,2025/12/05,耳内镜下鼓膜加固联合咽鼓管口填塞治疗咽鼓管异常开放症的疗效分析,,,,中山大学孙逸仙纪念医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298497,ChiCTR2500114047,,2025/12/05,OPT优化脉冲光治疗睑板腺功能障碍相关干眼的疗效及脂质组学研究,,,,山东大学齐鲁医院德州医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299418,ChiCTR2500114046,,2025/12/05,基于多模态数据的AI模型在扩张性心肌病早期诊断中的应用研究,,,,湖南省人民医院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296435,ChiCTR2500114045,,2025/12/05,比较瑞马唑仑、丙泊酚、七氟烷对行口内手术患者苏醒期躁动的影响：一项多中心、随机、对照试验,,,,苏州大学附属第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299388,ChiCTR2500114044,,2025/12/05,基于运动想象的BCI训练改善脑卒中患者手功能障碍的临床研究,,,,深圳市第二人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298095,ChiCTR2500114043,,2025/12/05,经心尖心脏不停跳室间隔心肌切除术和玛伐凯泰（迈凡妥®） 用于治疗肥厚型梗阻性心肌病的安全性和有效性的比较评价： 一项前瞻性、多中心、随机对照、优效性临床研究,,,,华中科技大学同济医学院附属同济医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297687,ChiCTR2500114042,,2025/12/05,评估棕榈油酸甘油酯治疗皮炎的安全性和有效性的随机、双盲、安慰剂对照临床试验,,,,深圳市人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297123,ChiCTR2500114041,,2025/12/05,妊娠期急性结石性胆囊炎患者在硬膜外麻醉下接受经皮经肝胆道镜微创治疗研究,,,,四川大学华西医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298283,ChiCTR2500114040,,2025/12/05,艾帕洛利托沃瑞利单抗联合化疗二线治疗局部晚期或转移性胰腺癌 一项前瞻性、开放标签、单臂临床研究,,,,哈尔滨医科大学附属肿瘤医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=240569,ChiCTR2500114039,,2025/12/05,伏美替尼联合化疗或伏美替尼单药一线治疗EGFR突变晚期非小细胞肺癌（NSCLC）脑转移患者的多中心探索性临床研究,,,,东莞市人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=247017,ChiCTR2500114038,,2025/12/05,评价脉冲消融系统和一次性脉冲消融导管用于治疗以慢性支气管炎为主要特征的慢阻肺患者的安全性及有效性的前瞻性、多中心、单盲、随机对照临床试验,,,,浙江大学医学院附属邵逸夫医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=296474,ChiCTR2500114037,,2025/12/05,一项在健康受试者及中重度特应性皮炎患者中评估QX027N安全性、耐受性、药代动力学特征、药效动力学及免疫原性的多中心、 随机、双盲、单次及多次给药剂量递增、安慰剂对照的Ⅰ期临床研究,,,,杭州市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298215,ChiCTR2500114036,,2025/12/05,在中国健康成年受试者中评价口服ABP-671片对QTc间期影响的单中心、随机、双盲、安慰剂对照临床试验,,,,北京大学第三医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=295853,ChiCTR2500114035,,2025/12/05,遗传性血管性水肿患者的临床特征及影响其发作因素的分析,,,,南京医科大学第一附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=294183,ChiCTR2500114034,,2025/12/05,PET/CT健康器官放射组学在非小细胞肺癌预后预测中的增益价值,,,,桂林医学院附属医院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=287208,ChiCTR2500114033,,2025/12/05,前瞻性、多中心、随机对照双盲研究：恩那度司他治疗多发性骨髓瘤患者贫血的疗效及安全性,,,,浙江大学医学院附属第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=288200,ChiCTR2500114032,,2025/12/05,毫米波雷达评估胸部固定带在多发肋骨创伤中的应用研究,,,,天台县人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298583,ChiCTR2500114031,,2025/12/05,尼妥珠单抗联合白蛋白结合型紫杉醇/吉西他滨围手术期治疗高危型可切除/临界可切除胰腺癌,,,,北京大学肿瘤医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298662,ChiCTR2500114030,,2025/12/05,透明质酸联合应用改善中国人群下颌缘轮廓的干预性研究,,,,上海市同济医院（同济大学附属同济医院）,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299422,ChiCTR2500114029,,2025/12/05,循环肿瘤DNA用于肾透明细胞癌术后预后判断和复发监控的观察性研究,,,,中国人民解放军总医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299122,ChiCTR2500114028,,2025/12/05,围术期传统氨甲环酸与氨甲环酸联合局部巴曲亭应用于经椎间孔入路腰椎椎体间融合术止血效果的比较：一项前瞻性、双盲、随机对照临床研究方案,,,,四川大学华西医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298118,ChiCTR2500114027,,2025/12/05,男男性行为者HIV合并猴痘感染传播动力学及风险预测模型研究,,,,上海市同仁医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=294372,ChiCTR2500114026,,2025/12/05,贝舒地尔治疗中国慢性移植物抗宿主病（cGVHD）患者的有效性和安全性：一项多中心观察性研究,,,,北京大学人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=287997,ChiCTR2500114025,,2025/12/05,体外膈肌起搏联合渐进抗阻吸气肌训练对脑卒中患者肺功能的影响研究,,,,苏州大学附属第四医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=292890,ChiCTR2500114024,,2025/12/05,评价彩色多普勒超声对比二维超声在经皮肾镜单通道（18 Fr）穿刺建道中减少出血的有效性与安全性的前瞻性-回顾性对照研究,,,,广西医科大学第一附属医院-河池市人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=259911,ChiCTR2500114023,,2025/12/05,达尔西利治疗激素受体阳性晚期乳腺癌的疗效及安全性： 一项多中心、观察性、真实世界研究,,,,哈尔滨医科大学附属肿瘤医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297667,ChiCTR2500114022,,2025/12/05,右美托咪定对烟雾病血管搭桥术患者脑氧饱和度及神经功能影响的随机对照研究（RCT）,,,,上海市浦东新区浦南医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=278688,ChiCTR2500114021,,2025/12/05,人工耳蜗儿童多维听觉感知能力客观评估,,,,天津大学，天津市儿童医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=283801,ChiCTR2500114020,,2025/12/05,基于人工智能2D/3D匹配及规划的3D打印个性化前交叉韧带导板的研发与应用,,,,海南医科大学第一附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=291637,ChiCTR2500114019,,2025/12/05,纳美芬对术后胃肠功能恢复的影响：一项前瞻性随机对照研究,,,,宣城市人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=297877,ChiCTR2500114018,,2025/12/05,18F-CD8+ PET/CT显像在恶性肿瘤免疫治疗疗效预测中的价值：一项前瞻性、临床队列研究,,,,北京大学深圳医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=299358,ChiCTR2500114017,,2025/12/05,单侧双通道内镜技术和椎间孔镜技术治疗腰椎间盘突出症的疗效比较：一项前瞻性、随机对照、非劣效临床研究,,,,安徽医科大学第二附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=265957,ChiCTR2500114016,,2025/12/05,压力痛阈联合神经损伤标志物对胸腔镜下肺叶切除术患者术后疼痛的预测：一项前瞻性队列研究,,,,南通大学第二附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
